bedrooms,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,URL,Sauna
1,-123.129560,Pet Welcome Furnished 1 Bedroom@1289 Hornby -Available April 1st,49.277462,1.0,1289 Hornby Street,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished/7581239857.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-furnished/7581239857.html,True
3,-122.845400,Furnished 3 Bedroom + 2 Baths with Views,49.189400,2.0,100,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-furnished/7579383585.html,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-furnished/7579383585.html,True
2,-123.117293,FURNISHED and REALLY NICE @ Marinaside Resort AMAZING YALETOWN GEM,49.273412,3.0,1077 Marinaside Crescent,CA,Vancouver,V6Z2Z9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-and-really-nice/7585439278.html,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-and-really-nice/7585439278.html,True
5,-123.144786,WHOLE LUXURIOUS EUROPEAN STYLE ESTATE IN CENTRAL LOCATION,49.214959,6.0,,CA,Vancouver,V6P2G2,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-whole-luxurious-european/7580796372.html,https://vancouver.craigslist.org/van/apa/d/vancouver-whole-luxurious-european/7580796372.html,True
1,-123.130000,1 Bedroom & Bathroom Plus Den of Apartment For Rent in Richards St,49.276700,1.0,1438 RICHARDS STREET,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-plus-den-of/7585436882.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-plus-den-of/7585436882.html,True
1,-123.118200,Luxurious Brand New 1BR+1BA+1Parking-Great location-Cambie Oakridge!!,49.217282,1.0,,CA,Vancouver,V6P1X5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-brand-new/7585430597.html,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-brand-new/7585430597.html,True
2,-123.120181,2 Bedroom Plus Den of Apartment For Rent in Cambie Street,49.258610,2.0,,CA,Vancouver,V5Z1P8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-plus-den-of-apartment/7585430692.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-plus-den-of-apartment/7585430692.html,True
2,-123.122915,Central Downtown 2bed+2bath+1parking,49.284832,2.0,1060 Alberni,CA,Vancouver,V6E3C7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-central-downtown/7585430569.html,https://vancouver.craigslist.org/van/apa/d/vancouver-central-downtown/7585430569.html,True
2,-123.130000,Entire Apartment at One Burrard Place 1289 Hornby St,49.276700,2.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-entire-apartment-at-one/7585415568.html,https://vancouver.craigslist.org/van/apa/d/vancouver-entire-apartment-at-one/7585415568.html,True
1,-122.886683,1Bd 1Bth Wynwood Green Brand New Luxury Unit LOCATION!,49.249498,1.0,585 Austin Ave,CA,Coquitlam,V3K3N2,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-1bd-1bth-wynwood-green-brand/7580001264.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-1bd-1bth-wynwood-green-brand/7580001264.html,True
2,-122.995200,Sun Tower 2 Brand New 2 Bed and Den 2 Bath apartment,49.230200,2.0,6398 SILVER AVE,CA,Burnaby,V5H3G1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sun-tower-brand-new-bed-and-den/7579757539.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-sun-tower-brand-new-bed-and-den/7579757539.html,True
2,-123.129659,BRAND NEW 2bd+2bth+den unit@ONE BURRARD PL for RENT;5-star amenities!,49.277617,2.0,1289 Hornby Street,CA,Vancouver,V6Z1Z1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-2bd2bthden-unitone/7579212147.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-2bd2bthden-unitone/7579212147.html,True
1,-123.118402,1 Bedroom and Den  + Storage + EV parking in Vancouver  - The Arc,49.276271,1.0,89 Nelson St,CA,Vancouver,V6B6J6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-and-den-storage-ev/7584386317.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-and-den-storage-ev/7584386317.html,True
2,-123.115779,PET FRIENDLY-AVAILABLE April 1st-FURNISHED 2 BEDROOM @ 788 Hamilton,49.278952,1.0,788 Hamilton Street,CA,Vancouver,V6B0E9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-available-april/7585418791.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-available-april/7585418791.html,True
2,-123.115779,PET WELCOME-AVAILABLE April 1st -FURNISHED 2 BEDROOM @ 788 Hamilton,49.278952,1.0,788 Hamilton Street,CA,Vancouver,V6B0E9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418895.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418895.html,True
2,-123.115779,PET WELCOME-AVAILABLE April 1st-FURNISHED 2 BEDROOM @ 788 Hamilton,49.278952,1.0,788 Hamilton Street,CA,Vancouver,V6B0E9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418614.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418614.html,True
2,-123.115779,PET WELCOME-AVAILABLE April 1st -FURNISHED 2 BEDROOM @ 788 Hamilton,49.278952,1.0,788 Hamilton Street,CA,Vancouver,V6B0E9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418697.html,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-welcome-available-april/7585418697.html,True
2,-123.141700,(ORCA_REF#3000)*DESIRABLE EVELYN - 2BD/2BA GROUND FLOOR CONDO,49.332200,2.0,866 Arthur Erickson Place,CA,West Vancouver,V7T1S8,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref3000desirable/7585409365.html,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref3000desirable/7585409365.html,True
2,-123.128436,2 Bedroom + 2 Bathroom + Den Condo,49.288285,2.0,1367 Alberni Street,CA,Vancouver,V6E4S1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-den-condo/7585405894.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-den-condo/7585405894.html,True
2,-123.008696,Large 2BR and 2Bath New Condon in Brentwood Area,49.278322,2.0,2388 Madison Avenue,CA,Burnaby,V5C2T8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-large-2br-and-2bath-new-condon/7585399323.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-large-2br-and-2bath-new-condon/7585399323.html,True
3,-123.113900,(ORCA_REF#1201-8)*Spectacular waterfront 3-bedroom 2-bathroom condo,49.278800,2.0,8 Smithe Mews,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-orcaref1201-8spectacular/7585396908.html,https://vancouver.craigslist.org/van/apa/d/vancouver-orcaref1201-8spectacular/7585396908.html,True
1,-123.119040,1 Bedroom + Office apartment Downtown Vancouver,49.276670,1.0,306-1435 Nelson Street,CA,Vancouver,V6B2E3,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-office-apartment/7585395694.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-office-apartment/7585395694.html,True
1,-123.114900,"(ORCA_REF#803-1675)***Panoramic Views of City and Mountains, 1 Bed",49.322000,1.0,V7P 0E3,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-orcaref/7585394632.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-orcaref/7585394632.html,True
1,-123.117052,Rosedale Garden - 1 bdrm + 1 bath + 1 pk + 1 locker for Rent Feb 1st,49.277843,1.0,8888 Hamilton St.,CA,Vancouver,V6B6B7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-rosedale-garden-bdrm-bath-pk/7578333581.html,https://vancouver.craigslist.org/van/apa/d/vancouver-rosedale-garden-bdrm-bath-pk/7578333581.html,True
1,-122.829017,BRAND NEW 1 Bedroom Condo in Port Moody!,49.280482,1.0,305 Morrissey Rd,CA,Port Moody,V3H0E4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/port-moody-brand-new-bedroom-condo-in/7585380674.html,https://vancouver.craigslist.org/van/apa/d/port-moody-brand-new-bedroom-condo-in/7585380674.html,True
1,-123.057600,(ORCA_REF#1208-199)1 Bed/1 Bath + Den with Stunning City & Water Views,49.316000,1.0,199 Victory Ship Way,CA,North Vancouver,V7L3W7,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-bed-bath-den/7585383931.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-orcaref-bed-bath-den/7585383931.html,True
2,-123.113900,Beautiful 2 Bedrooms Corner Unit ‘The Garden’ at Richards & Robson,49.278800,2.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedrooms-corner/7577074333.html,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedrooms-corner/7577074333.html,True
2,-123.011556,North Burnaby 2 bed 2 bath condo with NW views,49.266203,2.0,Madison Avenue,CA,Burnaby,V5C6A8,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-north-burnaby-bed-bath-condo/7580878571.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-north-burnaby-bed-bath-condo/7580878571.html,True
1,-122.995076,Metrotown huge 1 bed+den concrete condo,49.228682,1.0,6070 MCMURRAY AVE BURNABY V5H 4J3,CA,Burnaby,V5H3J1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-huge-bedden-concrete/7584648708.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-huge-bedden-concrete/7584648708.html,True
2,-123.134791,Closed to Richmond Centre 2b2b Furnished condo available NOW,49.168764,2.0,,CA,Richmond,V6Y4B2,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-closed-to-richmond-centre-2b2b/7585371302.html,https://vancouver.craigslist.org/rch/apa/d/richmond-closed-to-richmond-centre-2b2b/7585371302.html,True
6,-123.245648,Entertain in Style in this Luxury 6 Bed 8 Bath West Van Home,49.344906,8.0,4485 Keith,CA,West Vancouver,V7W1C9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/west-vancouver-entertain-in-style-in/7581846712.html,https://vancouver.craigslist.org/van/apa/d/west-vancouver-entertain-in-style-in/7581846712.html,True
2,-123.117699,Luxury 2 Bed 2 Bath at the L'Hermitage available Feb 1,49.280222,2.0,788 Richards Street,CA,Vancouver,V6B1A6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-bed-bath-at-the/7580403689.html,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-bed-bath-at-the/7580403689.html,True
3,-123.130000,Top of the world 53rd Floor Estate at One Burrard Place,49.276700,3.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-top-of-the-world-53rd-floor/7580421955.html,https://vancouver.craigslist.org/van/apa/d/vancouver-top-of-the-world-53rd-floor/7580421955.html,True
3,-123.017800,270' View 2 Level Penthouse 1900 sqft + 1000sqft outdoor private deck,49.362200,3.0,,CA,North Vancouver East Central,V7J,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-east-central-270-view/7580404802.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-east-central-270-view/7580404802.html,True
2,-123.115800,Fairmont Pacific Rim Estate Furnished 2 Bed + Den + 3 Bath Waterfront,49.286600,3.0,,CA,Vancouver,V6C2Y2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-fairmont-pacific-rim-estate/7580757290.html,https://vancouver.craigslist.org/van/apa/d/vancouver-fairmont-pacific-rim-estate/7580757290.html,True
2,-123.119050,Breathtaking Views! 2500 Sq. Ft. 2BR suite@3 Harbour Green -Avail Now,49.288955,3.0,,CA,Vancouver,V6C0C1,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-views-2500-sq-ft/7585369668.html,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-views-2500-sq-ft/7585369668.html,True
2,-123.129560,Brand New Unfurnished Two Bedroom and Den at One Burrard Place,49.277462,2.0,1289 Hornby Street,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-unfurnished-two/7581741981.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-unfurnished-two/7581741981.html,True
1,-123.132408,"(ORCA_REF#103-540W)***Rarely Available, LUXURY 1 BED @ Water Edge***",49.328006,1.0,540 Waters Edge Crescent,CA,West Vancouver,V7T0A2,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref-wrarely/7584374288.html,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-orcaref-wrarely/7584374288.html,True
4,-123.038000,(ORCA_REF#1701-8533U) *UNFURNISHED ***PENTHOUSE ALERT! Luxurious 4 bed,49.217500,3.0,8533 River District Crossing,CA,Vancouver,V5S4X2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-orcaref-unfurnished-penthouse/7584374165.html,https://vancouver.craigslist.org/van/apa/d/vancouver-orcaref-unfurnished-penthouse/7584374165.html,True
2,-123.130152,Special Discount !!! High Rise Ocean View Luxury Renovated 2 Beds+Den,49.273300,2.0,638 Beach Cres.,CA,Vancouver,V6Z3H5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-special-discount-high-rise/7580735119.html,https://vancouver.craigslist.org/van/apa/d/vancouver-special-discount-high-rise/7580735119.html,True
2,-123.134693,Closed to Richmond Centre 2b2b condo available NOW,49.168890,2.0,,CA,Richmond,V6Y4B2,BC,Apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-closed-to-richmond-centre-2b2b/7585362432.html,https://vancouver.craigslist.org/rch/apa/d/richmond-closed-to-richmond-centre-2b2b/7585362432.html,True
2,-122.805310,(ORCA_REF# 1500M) ***Luxury 2bed/2.5Bath with Amazing Water Views,49.029356,3.0,1500 Martin Street,CA,White Rock,V4B3W8,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/white-rock-orcaref-1500m-luxury-2bed/7584647415.html,https://vancouver.craigslist.org/pml/apa/d/white-rock-orcaref-1500m-luxury-2bed/7584647415.html,True
2,-123.125787,Elegant Newly Renovated 2 Bed 2 Bath 26th Floor at Venus! Ready NOW!,49.287657,2.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/elegant-newly-renovated-bed-bath-26th/7582235666.html,https://vancouver.craigslist.org/van/apa/d/elegant-newly-renovated-bed-bath-26th/7582235666.html,True
,,,,,89 Nelson Street,CA,Vancouver,V6Z3A2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedden-the-arc-89-nelson/7585358269.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedden-the-arc-89-nelson/7585358269.html,True
1,-123.115990,1 Bed+Den | The Arc - 89 Nelson Street,49.274273,1.0,,CA,Vancouver,V6N,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-house-near-ubc/7579245830.html,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-house-near-ubc/7579245830.html,True
5,-123.189000,Luxury House Near UBC,49.230200,6.0,,CA,Vancouver,V6Z2N8,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-level/7585354175.html,https://vancouver.craigslist.org/van/apa/d/vancouver-rarely-available-level/7585354175.html,True
2,-123.130689,Rarely Available! 3 Level Townhome @ Pomaria w/Large Patio - Now,49.275110,3.0,,CA,Burnaby,V5C0A4,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-gilmore-skytrain/7585352374.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-gilmore-skytrain/7585352374.html,True
1,-123.012441,1 Bedroom @ Gilmore SkyTrain,49.263644,1.0,,CA,Burnaby,V5A,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-1540ft-large-beautiful/7585352201.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-br-1540ft-large-beautiful/7585352201.html,True
3,-122.936900,$3100 / 3 br- 1540ft - Large beautiful townhouse for rent!,49.264000,2.0,680 Seylynn Crescent,CA,North Vancouver,V7J1H9,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-compass-2302unfurnished/7582724821.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-compass-2302unfurnished/7582724821.html,True
2,-123.031997,"Compass #2302|Unfurnished 2 Bed+ 2Bath ,A/C, Balcony w/ views",49.312371,2.0,,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-great-layout/7585335284.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-great-layout/7585335284.html,True
1,-123.114900,Great Layout! Brand New 1 bed/1bath - Stunning Water Views!,49.322000,1.0,,CA,Vancouver,V6Z1W7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-luxurious-bedrooms/7585319513.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-luxurious-bedrooms/7585319513.html,True
3,-123.130000,BRAND NEW - Luxurious 3 Bedrooms Apartment On 51st Floor For Rent,49.276700,3.0,,CA,Burnaby,V5H3G1,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-air-conditioned-metrotown-bed1/7585308581.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-air-conditioned-metrotown-bed1/7585308581.html,True
1,-122.995200,Air-Conditioned Metrotown 1 Bed+1 Bath unit with parking!,49.230200,1.0,,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-2bed-2bath/7585337902.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-2bed-2bath/7585337902.html,True
2,-123.114900,2bed/2bath - Brand New! Rent by Feb 15th & Receive Free Rent!,49.322000,2.0,,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-rent-by-feb/7585335843.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-rent-by-feb/7585335843.html,True
2,-123.114900,Rent By Feb 15th & Receive $500 off 1st month Rent! BRAND NEW,49.322000,2.0,918 Cooperage Way,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-large-2bed-2bath-waterfront/7585334845.html,https://vancouver.craigslist.org/van/apa/d/vancouver-large-2bed-2bath-waterfront/7585334845.html,True
2,-123.113900,Large 2bed/2bath Waterfront Unit! Move In Ready - Must See,49.278800,2.0,,CA,North Vancouver Southwest,V7P,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-brand-new-bed/7585334394.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-southwest-brand-new-bed/7585334394.html,True
1,-123.114900,Brand New - 1 Bed with LARGE Den/Office! Great Space for Work at Home,49.322000,1.0,1335 HOWE STREET,CA,Vancouver,V6Z1R7,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-3bed25-bath-with/7576691717.html,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-3bed25-bath-with/7576691717.html,True
3,-123.129862,Luxurious 3bed+2.5 bath with Amazing views to English Bay/Mountains,49.276049,3.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-one-pacific-bed-luxury/7584543920.html,https://vancouver.craigslist.org/van/apa/d/vancouver-one-pacific-bed-luxury/7584543920.html,True
3,-123.113900,One Pacific - 3 Bed Luxury Penthouse w/ Large Private Patio,49.278800,4.0,1633 Capilano Road,CA,North Vancouver,V7P3G2,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bd-brand-new-large/7585331087.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bd-brand-new-large/7585331087.html,True
2,-123.122374,"2 BD Brand New Large luxury Suite, (Park West at Lions Gate Village)",49.325038,2.0,450 Westview Street,CA,Coquitlam,V3K6C3,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/coquitlam-two-bed-suite-in-hensley-near/7585307786.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-two-bed-suite-in-hensley-near/7585307786.html,True
2,-122.889640,Two Bed suite in HENSLEY near Lougheed Shopping Centre,49.248192,2.0,,CA,North Vancouver,V7J3R9,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-apartment/7585320370.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-bedroom-apartment/7585320370.html,True
2,-123.029687,2 Bedroom apartment @ Beacon North Van,49.311254,2.0,,CA,Vancouver,V6B2P2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-parkview-gardens-spacious-bed/7585308197.html,https://vancouver.craigslist.org/van/apa/d/vancouver-parkview-gardens-spacious-bed/7585308197.html,True
2,-123.113900,Parkview Gardens Spacious 2-Bed 2-Bath with Den for Rent,49.278800,2.0,,CA,Vancouver,V6E0A5,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-water-view-2br-den-condo-pool/7582578798.html,https://vancouver.craigslist.org/van/apa/d/vancouver-water-view-2br-den-condo-pool/7582578798.html,True
2,-123.125481,Water View 2Br + Den Condo w/ Pool  in Coal Harbour Vancouver (AR027),49.288998,2.0,Clarke Road,CA,Coquitlam,V3J7X7,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-available-april-bed-bath-with/7585313177.html,https://vancouver.craigslist.org/bnc/apa/d/coquitlam-available-april-bed-bath-with/7585313177.html,True
2,-122.891594,Available April 1 -  2 Bed 2 Bath with Mountain Views,49.260338,2.0,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-available-in/7579552733.html,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-available-in/7579552733.html,True
,,,,,,CA,Port Moody,V3H0E6,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-jr/7583148923.html,https://vancouver.craigslist.org/pml/apa/d/port-moody-brand-new-luxury-tower-jr/7583148923.html,True
